wafer_id,lot_id,process_stage,temperature_C,pressure_mbar,defect_count,equipment_log,defect_type,hour,exposure_time_ms
WFR-04006,LOT-3,Deposition,100.0,3.5751822684827688,1,EQ-PHOTO-01:2025-03-17T20:08:05.283401 - 25,,14,110.43747887087326
WFR-04007,LOT-3,Etching,197.7431883659539,2.275892133324468,6,EQ-PHOTO-06:2025-02-05T17:47:47.084176 - 19,Overetch,6,154.35897650513294
WFR-04008,LOT-4,Lithography,150.56056701829752,2.775742275795617,0,EQ-ETCH-08:2025-02-01T12:12:12.609070 - 54,,10,123.44200848737474
WFR-04009,LOT-1,Etching,164.59416863080526,,2,EQ-ETCH-03:2025-03-14T10:30:20.377051 - 46,Particle,9,175.29214222849487
WFR-04010,LOT-4,Deposition,163.61928298827044,,1,EQ-ETCH-02:2025-01-08T12:46:46.902669 - 20,,8,55.82163712314278
WFR-04011,LOT-4,Lithography,144.12667722743697,3.2753612219996757,1,EQ-PHOTO-02:2025-01-16T16:11:32.772078 - 34,,19,179.91312988908234
WFR-04012,LOT-2,Lithography,127.57213003516966,3.186562854990445,2,EQ-ETCH-07:2025-01-18T08:50:09.479922 - 81,,13,183.12621534408666
WFR-04013,LOT-3,Implantation,131.38300207350588,3.297771840368241,0,EQ-ETCH-09:2025-02-23T14:42:38.653319 - 89,,10,67.4513354809645
WFR-04014,LOT-2,Deposition,167.46352774370797,3.356565244023304,1,EQ-PHOTO-04:2025-02-03T23:20:47.782915 - 78,,16,152.56221179353435
WFR-04015,LOT-3,Lithography,149.76211445038368,2.858526008045662,0,EQ-PHOTO-02:2025-02-21T08:00:32.356188 - 93,,12,180.57366022830445
WFR-04016,LOT-3,Implantation,170.11842704622634,2.8313929513608933,3,EQ-PHOTO-02:2025-03-10T02:26:13.499730 - 79,,11,138.6426416228547
WFR-04017,LOT-1,Etching,195.4538778904589,3.697456067651457,4,EQ-PHOTO-01:2025-01-04T21:17:49.491010 - 95,Overetch,14,92.28859982756181
WFR-04018,LOT-2,Etching,186.61664228410888,2.751819974315512,7,EQ-ETCH-04:2025-02-14T21:05:05.603361 - 65,Overetch,18,143.27326476254615
WFR-04019,LOT-2,Deposition,175.129018081554,3.3698873415059403,3,EQ-PHOTO-06:2025-03-08T21:21:00.681814 - 85,,11,140.50729684649843
WFR-04020,LOT-3,Implantation,135.7626334409613,2.6221858747589897,1,EQ-PHOTO-06:2025-01-31T16:15:43.008788 - 86,,19,117.23640386285854
WFR-04021,LOT-3,Etching,178.0583925078858,3.1673159715451646,2,EQ-PHOTO-03:2025-03-21T18:13:21.372727 - 79,Overetch,19,81.33074071048185
WFR-04022,LOT-4,Implantation,140.65284573804553,3.2035353599088565,2,EQ-PHOTO-06:2025-02-04T01:13:39.697117 - 70,,19,141.86242935872264
WFR-04023,LOT-4,Implantation,128.11382934419555,3.324481551214202,1,EQ-ETCH-01:2025-03-01T14:02:46.213966 - 26,,13,100.85959278082656
WFR-04024,LOT-4,Etching,173.825521789547,3.795144764293152,4,EQ-PHOTO-06:2025-01-18T11:28:59.248175 - 63,Overetch,15,103.38003923059402
WFR-04025,LOT-3,Etching,182.6258180924908,2.500372634640365,0,EQ-PHOTO-01:2025-03-30T08:50:21.221754 - 55,Overetch,11,78.66498760298917
WFR-04026,LOT-1,Deposition,143.11490982746065,3.074615531640106,1,EQ-PHOTO-04:2025-01-10T12:43:22.843890 - 34,,7,108.97823608856713
WFR-04027,LOT-2,Deposition,150.9523931308175,3.3311601903681125,1,EQ-ETCH-02:2025-03-18T13:13:58.221339 - 28,,14,67.3979495428449
WFR-04028,LOT-1,Lithography,164.06023219739055,,1,EQ-PHOTO-02:2025-03-03T14:08:02.711529 - 57,,19,105.66713542176228
WFR-04029,LOT-2,Lithography,137.7610853634137,2.8452674020479654,2,EQ-PHOTO-03:2025-02-16T11:53:02.889784 - 65,,12,145.19285398303307
WFR-04030,LOT-4,Etching,184.31949762717667,3.192342394905544,3,EQ-PHOTO-03:2025-01-06T07:48:42.577366 - 62,Overetch,12,186.49601320432154
WFR-04031,LOT-1,Implantation,131.8704274493801,2.9905361955757432,1,EQ-PHOTO-08:2025-02-10T10:28:38.234495 - 36,,15,162.031843045007
WFR-04032,LOT-1,Deposition,158.1556457556574,3.3699905997983004,2,EQ-ETCH-01:2025-03-05T17:51:02.252409 - 56,,14,154.5938114835725
WFR-04033,LOT-4,Etching,123.72938428439168,2.960604655694642,2,EQ-PHOTO-06:2025-03-23T18:10:19.549979 - 80,,17,197.2894717330222
WFR-04034,LOT-4,Etching,200.0,2.9680202186295777,4,EQ-PHOTO-05:2025-01-09T20:26:32.223456 - 95,Overetch,10,184.25341555001737
WFR-04035,LOT-1,Etching,180.546795309728,3.135506986473433,2,EQ-ETCH-08:2025-01-30T09:17:11.463031 - 44,Overetch,11,198.05948099069414
WFR-04036,LOT-3,Implantation,190.2126678516764,2.7504239004942432,3,EQ-PHOTO-04:2025-04-12T02:05:18.696896 - 63,,8,179.60290127022444
WFR-04037,LOT-2,Lithography,131.31206198012066,2.620391311008516,1,EQ-ETCH-09:2025-03-04T08:09:06.252292 - 22,,12,150.21291261335114
WFR-04038,LOT-2,Etching,179.96977192090756,,4,EQ-ETCH-05:2025-02-24T12:14:29.377594 - 96,Overetch,11,183.47385960163874
WFR-04039,LOT-1,Etching,159.41831384561658,2.9325469089430425,2,EQ-PHOTO-09:2025-03-26T19:24:42.284083 - 26,,19,150.08734849873713
WFR-04040,LOT-1,Deposition,120.67533938706902,,1,EQ-ETCH-07:2025-02-17T12:14:01.094939 - 95,,17,94.4510249753142
WFR-04041,LOT-2,Etching,163.314257316856,2.8518232123520004,1,EQ-PHOTO-02:2025-01-10T09:41:33.634021 - 47,,13,164.38908871832257
WFR-04042,LOT-4,Lithography,161.37499601870138,3.619145138463799,1,EQ-ETCH-01:2025-02-07T19:16:03.272465 - 22,,14,119.77937739366942
WFR-04043,LOT-1,Implantation,189.40339087414557,2.867670278403394,2,EQ-PHOTO-03:2025-02-13T03:50:31.876070 - 36,,19,153.2502148572002
WFR-04044,LOT-4,Implantation,139.9102496403257,,0,EQ-PHOTO-09:2025-01-28T18:40:51.373839 - 10,,7,66.87624478060974
WFR-04045,LOT-2,Etching,174.23246899000665,3.192731547102305,3,EQ-ETCH-01:2025-01-01T00:28:21.770653 - 46,Overetch,16,158.5756375185083
WFR-04046,LOT-3,Etching,169.20538717860558,2.859205216499221,2,EQ-ETCH-06:2025-02-10T01:27:53.119447 - 86,Particle,18,113.45858182918462
WFR-04047,LOT-2,Deposition,146.52041177447754,2.489980060261754,5,EQ-PHOTO-09:2025-02-21T09:10:03.612580 - 40,,14,179.99843006045995
WFR-04048,LOT-4,Deposition,147.9952257402856,2.943289764624049,2,EQ-ETCH-05:2025-03-20T09:53:04.122554 - 85,,18,130.89879872493083
WFR-04049,LOT-4,Etching,182.3949689914662,2.7990701608371245,3,EQ-ETCH-09:2025-01-06T18:41:07.857162 - 33,Overetch,13,95.35637773530661
WFR-04050,LOT-2,Etching,156.98140755258206,3.5921108474800576,2,EQ-PHOTO-05:2025-01-13T22:08:09.004202 - 26,,16,173.14725950645695
WFR-04051,LOT-1,Deposition,145.29528513596676,3.984407365284955,2,EQ-ETCH-09:2025-04-04T03:36:39.338322 - 48,,13,151.3204425661591
WFR-04052,LOT-4,Lithography,139.8675766289475,3.5156196217994102,2,EQ-PHOTO-03:2025-01-12T17:34:41.287275 - 85,,18,95.24781214125967
WFR-04053,LOT-3,Lithography,119.96992743166174,,1,EQ-PHOTO-06:2025-03-10T15:40:40.980591 - 66,,19,85.44106172479819
WFR-04054,LOT-1,Deposition,168.67477850220598,3.027421345453857,1,EQ-PHOTO-05:2025-02-14T01:25:27.657240 - 63,,7,159.67266650242573
WFR-04055,LOT-4,Lithography,139.65771347187535,2.886597583786349,1,EQ-ETCH-09:2025-01-26T09:14:24.630319 - 10,,13,155.49481477250788
WFR-04056,LOT-4,Deposition,174.66044460683855,2.7053339604479145,1,EQ-PHOTO-06:2025-02-09T02:48:09.684731 - 92,,13,54.01137224173364
WFR-04057,LOT-4,Etching,197.82976242309732,2.954517968072621,2,EQ-PHOTO-04:2025-03-24T09:48:42.110207 - 88,Overetch,13,113.41088606693845
WFR-04058,LOT-2,Implantation,197.96407638937976,2.9338422196337723,1,EQ-ETCH-02:2025-04-04T09:11:50.110656 - 30,,16,111.80717720522716
WFR-04059,LOT-4,Etching,173.33620993947883,3.918345152159425,2,EQ-ETCH-01:2025-03-23T17:07:57.073368 - 10,Overetch,8,133.67440642236778
WFR-04060,LOT-3,Implantation,161.20593732929075,3.164453744529656,0,EQ-ETCH-01:2025-04-10T10:30:18.305974 - 64,,6,148.1940107612591
WFR-04061,LOT-3,Deposition,162.24285444839967,3.4129515153179275,2,EQ-ETCH-01:2025-03-16T07:43:21.982631 - 75,,17,79.11224107835382
WFR-04062,LOT-3,Etching,167.8050798628686,3.52420170670201,1,EQ-ETCH-07:2025-01-25T23:00:17.836084 - 56,,15,95.57170421600944
WFR-04063,LOT-3,Etching,195.40080816873188,3.3776185512459413,4,EQ-PHOTO-05:2025-03-05T21:15:40.488930 - 41,Overetch,14,76.3607586049614
WFR-04064,LOT-2,Lithography,148.34842476936984,3.682431780512528,2,EQ-PHOTO-06:2025-02-02T21:17:45.388086 - 30,,16,77.52704282442853
WFR-04065,LOT-3,Implantation,161.04360901132782,2.814208758004228,1,EQ-PHOTO-05:2025-02-28T16:57:48.462960 - 41,,15,138.5944847093526
WFR-04066,LOT-1,Lithography,147.82875187448153,3.47976580486615,1,EQ-ETCH-03:2025-02-15T22:50:34.735855 - 18,,12,104.06348746953518
WFR-04067,LOT-4,Lithography,123.77652094688764,3.980961507133715,1,EQ-ETCH-01:2025-04-07T10:56:09.873172 - 71,,16,50.02169916008022
WFR-04068,LOT-3,Deposition,164.88748738334178,2.6395392243323053,1,EQ-PHOTO-01:2025-03-26T08:19:16.719369 - 90,,16,144.81556993549145
WFR-04069,LOT-2,Etching,100.0,2.830132908514217,2,EQ-ETCH-05:2025-04-01T11:01:45.065492 - 33,Particle,13,106.10233173283491
WFR-04070,LOT-1,Lithography,160.98689251624597,2.792579863499246,3,EQ-PHOTO-01:2025-01-29T23:55:41.587320 - 30,,13,106.46063323443845
WFR-04071,LOT-1,Etching,192.61951828220455,4.077776916705391,3,EQ-ETCH-04:2025-01-03T06:26:11.406206 - 88,Overetch,14,85.57846199369769
WFR-04072,LOT-1,Implantation,161.75983318104778,2.4682567425701585,1,EQ-PHOTO-02:2025-03-31T19:21:54.285123 - 48,,15,61.78878228422775
WFR-04073,LOT-3,Deposition,134.21548552180786,3.0551589842820923,3,EQ-ETCH-02:2025-01-01T01:49:59.477328 - 32,,18,123.22163159721559
WFR-04074,LOT-1,Etching,200.0,3.2460719240834384,3,EQ-ETCH-02:2025-03-28T21:03:38.027863 - 78,Overetch,8,137.9669553077262
WFR-04075,LOT-3,Etching,200.0,2.7253655435656867,4,EQ-ETCH-07:2025-03-17T17:22:17.266114 - 45,Overetch,16,189.52726658114943
WFR-04076,LOT-4,Implantation,163.3114947393675,2.504268862463612,2,EQ-ETCH-08:2025-02-11T20:55:55.489959 - 11,,19,141.61633658474673
WFR-04077,LOT-4,Implantation,187.09604531313252,2.590086128807543,2,EQ-ETCH-06:2025-03-17T19:17:22.237695 - 72,,6,62.095999063798274
WFR-04078,LOT-4,Etching,200.0,2.8747793873697525,4,EQ-PHOTO-06:2025-02-13T18:44:11.543043 - 71,Overetch,18,79.70965841939544
WFR-04079,LOT-2,Deposition,137.1680456521958,2.732648240188782,1,EQ-PHOTO-07:2025-02-15T00:49:12.727010 - 37,,7,191.42227329912467
WFR-04080,LOT-1,Etching,132.6711743530543,3.721646476655298,2,EQ-PHOTO-08:2025-01-01T23:26:03.627826 - 76,Particle,13,135.06897546907203
WFR-04081,LOT-3,Etching,182.29562744686191,2.7370012467575835,1,EQ-PHOTO-09:2025-01-30T20:02:35.364372 - 84,Overetch,18,79.46509390907639
WFR-04082,LOT-2,Implantation,100.0,2.7320743739430493,1,EQ-ETCH-05:2025-03-09T01:07:44.582833 - 33,,15,61.53037819243735
WFR-04083,LOT-1,Etching,153.3541612092698,3.1972379782257216,3,EQ-ETCH-06:2025-01-14T03:38:30.326514 - 80,Particle,7,179.4915687150612
WFR-04084,LOT-3,Etching,140.22807394782086,3.1451747664060217,2,EQ-ETCH-08:2025-01-20T07:57:39.457419 - 36,,13,183.73607308441694
WFR-04085,LOT-1,Etching,154.32639253740376,1.4064145980957623,1,EQ-PHOTO-09:2025-01-23T18:20:14.487312 - 44,,10,50.872987760454045
WFR-04086,LOT-3,Etching,123.18282877886534,2.565401794822714,1,EQ-ETCH-08:2025-03-15T14:45:22.867867 - 45,Particle,6,135.91314498399288
WFR-04087,LOT-4,Implantation,146.94741848341798,2.7473253637721227,0,EQ-ETCH-05:2025-04-10T11:14:08.618478 - 70,,10,89.40198320212104
WFR-04088,LOT-4,Deposition,162.11845611568162,2.49432866242203,2,EQ-PHOTO-04:2025-03-31T17:19:47.061096 - 49,,14,65.66750740351165
WFR-04089,LOT-1,Etching,200.0,3.481206943857696,4,EQ-PHOTO-06:2025-03-06T04:46:59.042106 - 98,Overetch,14,191.32751275680675
WFR-04090,LOT-3,Implantation,159.37251110940826,2.252095947638553,1,EQ-ETCH-04:2025-03-10T09:07:48.106082 - 75,,10,124.16598542555391
WFR-04091,LOT-1,Deposition,114.5094761805493,3.52550473534825,1,EQ-PHOTO-05:2025-01-18T22:27:13.790660 - 64,,8,69.80626374376845
WFR-04092,LOT-2,Lithography,151.30750158931298,1.94226124486454,1,EQ-PHOTO-01:2025-02-18T05:51:20.975609 - 72,,17,172.25969468035936
WFR-04093,LOT-3,Etching,200.0,3.040481878263438,3,EQ-PHOTO-03:2025-01-31T16:32:58.269695 - 65,Overetch,14,179.0552519938473
WFR-04094,LOT-4,Etching,153.78269918791486,3.782068471819991,2,EQ-ETCH-04:2025-04-05T23:07:36.826299 - 91,Particle,14,68.46624656877151
WFR-04095,LOT-3,Deposition,163.70858856816392,2.7026244481202477,1,EQ-PHOTO-05:2025-03-29T22:09:30.965036 - 20,,7,104.8112175252557
WFR-04096,LOT-4,Etching,196.38492087320756,3.0117080735378337,4,EQ-PHOTO-02:2025-01-25T04:53:32.711648 - 62,Overetch,13,184.3496070747348
WFR-04097,LOT-2,Etching,165.17219977290108,3.5138336455604597,2,EQ-ETCH-04:2025-03-05T13:03:39.834642 - 48,Particle,13,121.19959322929002
WFR-04098,LOT-3,Deposition,157.17732429161552,3.4996820037699403,3,EQ-PHOTO-09:2025-03-14T00:27:00.259101 - 94,,16,186.1322929938417
WFR-04099,LOT-3,Etching,177.6895274825492,3.1511772397803086,3,EQ-ETCH-03:2025-02-09T17:38:17.450806 - 57,Overetch,15,183.36006078541362
WFR-04100,LOT-3,Deposition,141.6859160354571,2.9090431807194563,2,EQ-PHOTO-06:2025-02-16T10:33:16.469122 - 75,,18,154.1560888797828
WFR-04101,LOT-4,Lithography,145.91210772370167,2.9039338013785243,0,EQ-PHOTO-05:2025-03-27T07:08:15.703095 - 95,,12,61.90263117215218
WFR-04102,LOT-1,Implantation,132.4407192887638,2.304955701518055,1,EQ-ETCH-03:2025-03-16T11:47:40.926431 - 14,,16,91.33029759371445
WFR-04103,LOT-4,Deposition,140.29602608485982,2.48758355758078,1,EQ-PHOTO-04:2025-03-14T13:22:25.439986 - 29,,18,199.41643592208936
WFR-04104,LOT-2,Deposition,166.22475000690824,3.018019178968793,1,EQ-ETCH-04:2025-02-20T06:02:40.350285 - 29,,10,83.62169048195975
WFR-04105,LOT-4,Implantation,160.7817665969955,3.136741841414868,1,EQ-PHOTO-06:2025-01-24T22:46:21.670007 - 38,,16,109.57374689647708
WFR-04106,LOT-1,Lithography,127.33345546726056,4.285390299145877,1,EQ-PHOTO-08:2025-03-08T17:39:03.102763 - 74,,18,124.92761472520638
WFR-04107,LOT-3,Deposition,130.97034679564618,3.390369393496181,2,EQ-PHOTO-06:2025-03-26T04:15:56.184211 - 70,,18,129.45938656685797
WFR-04108,LOT-3,Etching,142.51734585986304,2.825548583726871,0,EQ-PHOTO-05:2025-04-12T05:13:57.182564 - 78,,11,131.2403833178342
WFR-04109,LOT-2,Deposition,121.80200538536448,3.2551984507076166,1,EQ-ETCH-09:2025-04-09T18:21:40.588938 - 84,,19,114.80829094337739
WFR-04110,LOT-1,Deposition,155.1233851977732,2.118072103043425,0,EQ-ETCH-04:2025-03-30T11:30:35.736297 - 77,,12,167.47618422910443
WFR-04111,LOT-3,Implantation,137.4961250337399,3.04223054564894,3,EQ-ETCH-08:2025-04-02T12:01:56.022800 - 50,,9,160.563082710865
WFR-04112,LOT-3,Lithography,160.3208011566393,3.3423524489914525,1,EQ-ETCH-04:2025-03-05T21:24:05.405051 - 61,,8,54.07309869911202
WFR-04113,LOT-1,Lithography,170.31761676160036,3.346628290899584,3,EQ-ETCH-01:2025-02-09T00:22:06.257292 - 46,,17,158.8300419489087
WFR-04114,LOT-3,Deposition,116.5396090477816,2.966877756489654,1,EQ-PHOTO-08:2025-01-02T03:42:45.527412 - 73,,13,136.5705431641788
WFR-04115,LOT-2,Deposition,137.50607817722764,3.284913226896592,3,EQ-ETCH-04:2025-04-02T17:49:55.928530 - 36,,18,98.24207203015703
WFR-04116,LOT-3,Implantation,119.09103345785032,2.865599582581356,1,EQ-ETCH-03:2025-03-17T03:48:34.373056 - 37,,16,124.83627359937972
WFR-04117,LOT-4,Deposition,113.25061656339,3.197855741683823,2,EQ-ETCH-07:2025-03-05T10:58:10.632552 - 84,,17,120.0374073889621
WFR-04118,LOT-2,Etching,176.33590635769045,2.529272583005377,10,EQ-PHOTO-01:2025-01-29T02:33:44.083268 - 55,Overetch,19,158.57992306231512
WFR-04119,LOT-1,Deposition,154.22386029065336,2.435563269003887,1,EQ-PHOTO-07:2025-02-22T14:59:21.685861 - 81,,6,187.58666509044997
WFR-04120,LOT-2,Etching,143.02447663502878,3.6318212705410486,4,EQ-ETCH-07:2025-01-10T00:38:11.202755 - 35,Particle,19,126.77738532139904
WFR-04121,LOT-3,Deposition,130.99368613794385,2.907351584937719,1,EQ-PHOTO-04:2025-02-14T00:48:47.800576 - 43,,11,106.68799571532907
WFR-04122,LOT-4,Etching,127.55897765286836,3.2210976750887728,1,EQ-PHOTO-08:2025-02-05T16:31:20.199575 - 50,Particle,8,182.03712740254244
WFR-04123,LOT-2,Implantation,153.53032615578155,2.6076220176275418,0,EQ-ETCH-02:2025-01-27T03:25:25.434094 - 83,,10,163.88046610215275
WFR-04124,LOT-1,Lithography,145.3608160111301,2.4368231224815213,1,EQ-ETCH-05:2025-02-18T21:50:18.171071 - 96,,10,88.94826550416448
WFR-04125,LOT-3,Deposition,132.07579942445972,2.7276060532416784,0,EQ-ETCH-01:2025-03-28T23:04:49.865361 - 63,,11,86.06581172925985
WFR-04126,LOT-4,Lithography,158.34995450915193,3.212435213673632,0,EQ-ETCH-08:2025-02-27T00:54:31.982570 - 52,,8,122.29690407579267
WFR-04127,LOT-1,Deposition,155.65143667807317,1.968583406485916,0,EQ-PHOTO-04:2025-02-15T03:51:46.059596 - 85,,8,66.28623309879053
WFR-04128,LOT-4,Etching,130.88136362458226,3.1036443591638623,2,EQ-ETCH-05:2025-03-06T12:52:09.258267 - 19,,19,119.87924856139429
WFR-04129,LOT-2,Lithography,140.51499680483334,3.340513412798205,1,EQ-ETCH-09:2025-03-31T08:23:43.107780 - 76,,14,180.56920164434894
WFR-04130,LOT-2,Deposition,167.21248854216253,2.558920641367512,2,EQ-PHOTO-07:2025-01-30T00:13:15.268366 - 73,,19,167.49937032682305
WFR-04131,LOT-3,Etching,182.45153735340776,3.120716150783212,5,EQ-ETCH-06:2025-01-21T23:29:21.134292 - 45,Overetch,17,67.53948834401734
WFR-04132,LOT-2,Lithography,136.8763273814641,3.0818345767990687,0,EQ-ETCH-01:2025-04-12T09:08:23.524835 - 73,,10,140.06383380803794
WFR-04133,LOT-1,Implantation,183.230025784372,2.566573741224884,1,EQ-PHOTO-01:2025-02-17T00:47:54.113240 - 95,,11,180.4756150137594
WFR-04134,LOT-1,Etching,154.74177361319542,,0,EQ-PHOTO-04:2025-03-03T07:31:18.985569 - 57,,9,143.34444780810517
WFR-04135,LOT-1,Deposition,165.76967464350497,2.992950100892983,0,EQ-PHOTO-09:2025-03-27T03:58:34.957860 - 64,,12,183.50300986247345
WFR-04136,LOT-3,Etching,128.4605393975354,2.564547802005551,1,EQ-ETCH-03:2025-01-23T05:22:27.054552 - 27,,6,68.37290054783944
WFR-04137,LOT-4,Etching,155.43310538534138,2.825960508952343,1,EQ-ETCH-02:2025-03-17T01:30:42.648748 - 73,,10,71.49380136345538
WFR-04138,LOT-1,Etching,132.53016495458553,2.9882874179921326,0,EQ-ETCH-05:2025-03-13T11:15:39.194131 - 44,,11,142.42896108869581
WFR-04139,LOT-3,Etching,110.39471248285965,3.143493710289316,2,EQ-ETCH-09:2025-01-20T06:23:01.286663 - 52,Particle,12,111.95032379627432
WFR-04140,LOT-4,Lithography,149.15127841721477,3.944806762298068,3,EQ-PHOTO-02:2025-02-22T12:23:04.863363 - 54,,16,111.95925579330753
WFR-04141,LOT-2,Deposition,143.44017225885517,,1,EQ-ETCH-01:2025-02-26T10:42:43.003460 - 65,,10,77.94155494818975
WFR-04142,LOT-3,Deposition,171.4409896276658,3.676748888554471,3,EQ-PHOTO-05:2025-03-09T12:41:58.735944 - 70,,13,67.53952241529555
WFR-04143,LOT-3,Etching,142.67429257430925,2.551251747676636,2,EQ-ETCH-06:2025-04-07T11:47:13.226063 - 45,Particle,10,154.1556524170557
WFR-04144,LOT-4,Etching,168.0633433966181,2.9987480080271047,1,EQ-ETCH-02:2025-02-12T05:04:04.252175 - 20,Particle,7,100.80081330785393
WFR-04145,LOT-3,Implantation,141.88354996844495,3.4595922745653263,1,EQ-PHOTO-02:2025-02-25T07:25:26.613382 - 15,,11,183.27796431626152
WFR-04146,LOT-2,Etching,130.8066343802173,3.220194887363435,1,EQ-ETCH-08:2025-02-16T14:47:45.127824 - 18,,11,110.15635450927682
WFR-04147,LOT-1,Implantation,166.13036313146884,,1,EQ-PHOTO-07:2025-04-01T10:57:33.640214 - 75,,15,181.54027671335234
WFR-04148,LOT-3,Implantation,137.7173789300607,3.5428044771178158,0,EQ-PHOTO-06:2025-02-05T05:53:14.075826 - 23,,6,149.02843897684673
WFR-04149,LOT-3,Implantation,141.31684664284447,3.161657881844167,1,EQ-PHOTO-08:2025-01-09T00:38:13.827309 - 93,,15,60.47007700852106
WFR-04150,LOT-2,Deposition,126.25389711875285,2.7219048625912645,0,EQ-PHOTO-07:2025-02-09T08:11:50.438098 - 55,,8,166.54528637689285
WFR-04151,LOT-1,Implantation,116.22854406238096,2.9345813413717963,1,EQ-ETCH-06:2025-02-18T01:38:53.611793 - 58,,14,68.82368089491666
WFR-04152,LOT-3,Deposition,159.06376432266433,,1,EQ-ETCH-06:2025-04-01T12:26:30.519531 - 47,,9,68.76525851561433
WFR-04153,LOT-3,Deposition,148.0176995366264,3.29304000290377,1,EQ-PHOTO-04:2025-01-31T20:57:09.996627 - 16,,19,79.80301450904246
WFR-04154,LOT-4,Etching,187.5466498315421,,3,EQ-ETCH-07:2025-02-25T15:59:32.222509 - 72,Overetch,13,105.15654431018947
WFR-04155,LOT-3,Deposition,160.17888821401095,2.642455001801894,1,EQ-PHOTO-01:2025-03-15T22:45:55.434530 - 95,,17,160.5044937747379
WFR-04156,LOT-1,Etch,125.10104264596384,2.9938735099909555,2,EQ-ETCH-06:2025-01-09T20:33:27.020515 - 17,,19,172.75434145916375
WFR-04157,LOT-3,Deposition,150.06420392368668,2.578417055822382,1,EQ-ETCH-04:2025-02-17T13:36:50.958861 - 70,,18,178.43039717003563
WFR-04158,LOT-2,Deposition,149.29058654403448,3.383140978220451,1,EQ-ETCH-04:2025-03-09T15:13:55.686370 - 28,,10,92.4002489826284
WFR-04159,LOT-3,Lithography,170.22077013621106,2.877953950353242,3,EQ-PHOTO-06:2025-01-09T23:11:54.959838 - 20,,17,163.701033370688
WFR-04160,LOT-1,Deposition,174.66100757131085,3.2182337142675124,4,EQ-PHOTO-05:2025-03-18T00:19:46.462131 - 62,,8,116.2281955003932
WFR-04161,LOT-4,Etching,108.12921477967592,2.743028170383188,1,EQ-PHOTO-09:2025-03-04T05:23:14.295674 - 35,Particle,7,91.65535031227766
WFR-04162,LOT-1,Implantation,171.97249172307198,3.042843656779347,2,EQ-ETCH-08:2025-02-22T21:00:44.690266 - 50,,18,133.4667124098557
WFR-04163,LOT-2,Etching,188.9251009532691,2.9041241898336474,3,EQ-PHOTO-02:2025-01-05T07:16:35.336142 - 98,Overetch,11,55.550990238801646
WFR-04164,LOT-2,Lithography,133.76492728526068,2.393113703487772,0,EQ-ETCH-06:2025-04-02T06:54:47.294354 - 49,,6,96.26056035349046
WFR-04165,LOT-1,Implantation,149.08892148469462,3.5454302974774885,1,EQ-ETCH-06:2025-02-12T02:20:40.711111 - 16,,17,167.53467403711278
WFR-04166,LOT-4,Deposition,107.93613234705654,3.3342517258101907,1,EQ-ETCH-04:2025-03-03T11:38:34.691144 - 45,,13,117.90583649306429
WFR-04167,LOT-1,Etching,158.49167051873494,2.365420068506015,3,EQ-PHOTO-04:2025-01-28T04:09:11.917930 - 38,,15,55.04212525993821
WFR-04168,LOT-1,Implantation,129.00369897736198,2.5902745273120127,0,EQ-ETCH-08:2025-01-18T09:07:03.587499 - 48,,10,193.39800838347278
WFR-04169,LOT-3,Implantation,160.4184143864817,2.7026828949984365,1,EQ-PHOTO-08:2025-04-10T05:18:02.957964 - 66,,8,135.7244264982822
WFR-04170,LOT-2,Lithography,158.26587355801627,3.65851899862115,0,EQ-ETCH-06:2025-04-10T22:48:58.600517 - 67,,7,96.556233976205
WFR-04171,LOT-3,Deposition,148.1187056954364,3.4335663118715907,1,EQ-PHOTO-02:2025-02-08T16:58:14.432626 - 46,,16,164.0209202798202
WFR-04172,LOT-1,Implantation,153.93209118403956,,2,EQ-ETCH-02:2025-04-08T05:20:25.312511 - 11,,14,163.4761104389965
WFR-04173,LOT-2,Deposition,134.20262688937845,2.2092045796968147,3,EQ-ETCH-01:2025-01-13T23:02:14.814775 - 45,,16,62.70750091031815
WFR-04174,LOT-1,Etching,126.14671326660994,,1,EQ-PHOTO-05:2025-04-01T15:58:57.411862 - 53,,19,110.62435300125881
WFR-04175,LOT-2,Etching,200.0,,2,EQ-PHOTO-06:2025-01-13T07:36:17.264827 - 54,Overetch,17,62.54122680771781
WFR-04176,LOT-2,Etching,190.73567639186876,2.8275345629775868,3,EQ-PHOTO-02:2025-03-26T22:24:02.552104 - 97,Overetch,9,86.04902067238734
WFR-04177,LOT-2,Lithography,152.61605454146232,3.660878407133106,1,EQ-PHOTO-09:2025-02-01T21:11:03.849324 - 10,,18,110.17721086236598
WFR-04178,LOT-4,Implantation,145.7187457053524,2.9000361502702505,1,EQ-PHOTO-03:2025-01-08T02:09:34.384688 - 12,,11,130.13263887535805
WFR-04179,LOT-4,Lithography,198.0568731328921,3.5904757035720705,3,EQ-PHOTO-03:2025-01-08T23:01:43.449263 - 34,,15,102.10905635469511
WFR-04180,LOT-3,Deposition,183.47181894399316,2.816226877041862,2,EQ-ETCH-04:2025-02-09T12:51:00.193043 - 86,,18,180.11475689022933
WFR-04181,LOT-3,Etching,151.45736597152927,2.572227986278304,1,EQ-ETCH-05:2025-03-03T15:23:55.110167 - 82,,11,52.22061770358184
WFR-04182,LOT-1,Lithography,130.5876086197033,,0,EQ-PHOTO-04:2025-01-19T00:25:23.899203 - 24,,6,58.73421530666954
